// BANZAI Krogoth Profile

plan easy	
limit AIKUS 5
limit BLACKDAWN 5
limit CORMEDT 6
limit CORSNAPT 3
limit CORTNK 4
limit CORART 3
limit CORMONST 5
limit MAMMOTH 4
limit CORTERMITE 2
limit COREKATY 5
limit CETUS 3
limit COREMGK 4
limit CORPLAS 2
limit ARMCRUSH 0
limit ALOUETTE 4
limit CORWLESP 0
limit CORCASAA 4
limit ARMILL 3
limit ARMSHSTP 0
limit ACTUGSAT 1
limit CORDDAAP 4
limit ARMBRIM 8
limit TAWF115 6
limit EMAN 2
limit ASAMURAI 4
limit TAWF113 5
limit SPOOFERC 4
limit HKCORE 3
limit HERETIC 4
limit CORGARD 3
limit CORCRW 3
limit BEARCAT 5
limit ARMVIND 5
limit ARMROGUE 3
limit TAWF105 2
limit AFATBOY 5
limit ARMAMPBD 1
limit TAWF116 6
limit CORWOLV 4
limit CORGRAV 1
limit CORMAK 4
limit ARMSHLT 3
limit ARMBANTH 8
limit SUPERJUG 6
limit ARMFURY 4
limit CORRAGE 4
limit CORGARP 5
limit corsc 4
limit armpincer 5
limit tawf109 0
limit mdbuzz 4
limit mdvulc 4
limit zulu 0
limit arua 0
limit corsupp 0
limit ARMPOPSOL 4
limit CORPOPSOL 4
limit DEMOLISH 3
limit CORPERP 3
limit CORPRO 1
limit AAIASER 4
limit CAISPEC 4
limit AAICKFUS 4
limit CAICKFUS 4
limit AAIJAM 4
limit CAIETER 4
limit CORNECRO 2
limit ARMFARK 3
limit COREG2 3
limit COREG4 6
limit ARMAMEX 4
limit CORAMEX 4
limit CORMOSQ 4
limit ARMRAZOR 2
limit CORSCREW 2
limit AHERMES 3
limit ARMMAULER 2
limit ARMTORPMEX 0
limit CORTORPMEX 0
limit BLADE 6
limit CORLNC 1
limit CORPORC 1
limit DICTATOR 2
limit KROGTAAR 4
limit PACKO 3
limit SHIVA 4
limit ARMLIBE 2
limit ARMTACHI 3
limit ARMCLLT 2
limit CORCLLT 2
limit CORRAG 6
limit TERROR 4
limit ARMSPARROW 5
limit S4A3 3
limit AIAREA51 5
limit AICASTLE 5
limit ARMAWIND 6
limit CORAWIND 6
limit COMMANDO 4
limit ARMANN2 2
limit CORKTHUD 3
limit SKULL 12
limit ARMATK 3
limit CORMISAN 2
limit MARAUDER 3
limit CORHART 3
limit ARMPGH 2
limit ARMPRED 2
limit ARMKONRAD 4
limit CORPIL 4
limit ARMAMPCV 1
limit CORAMPCV 1
limit EMBRYO 1
limit CORFFOX 4
limit ANIKE 5
limit ARMHART 3
limit ARMNMIS 2
limit CORFGEN 3
limit ARMMAGNUM 2
limit CORKRIS 2
limit IONTANK 2
limit MECH 3
limit AAIBRAWL 5
limit AAIFIG 3
limit AAIHAWK 4
limit AAILANCE 0
limit AAIPNIX 5
limit AAITHUND 3
limit CAIAPE 5
limit CAIHURC 5
limit CAISHAD 3
limit CAITITAN 0
limit CAIVAMP 4
limit CAIVENG 2
limit GDIMAMMO 3
limit AAISEAP 3
limit CAISEAP 3
limit AAISFIG 2
limit CAISFIG 2
limit COREAASP 2
limit ARROW 6
limit FIREWOLF 5
limit SAMURAI 4
limit CORSTALK 5
limit ADVMOHO 5
limit ADVMOHOC 5
limit ARMUWF 1
limit CORUWF 1
limit CORAASP 1
limit CORTAR 1
limit ARMECHO 1
limit ARMALT 2
limit CORALT 2
limit CDAEMON 4
limit APITBULL 8
limit ARMEMAN 3
limit ARMMEDT 4
limit ARMSPARKLE 6
limit ARMTACHI 3
limit VC109 5
limit TAWF114 6
limit ARMGANT 4
limit PLASMA 4
limit CORROMN 4
limit CORSCORP 0
limit ARMSS 0
limit CORSS 0
limit CORBUILD 0
limit CORDEV1 0
limit CORTRUCK 0
limit ARMDEV1 0
limit ARMBEAC 0
limit CORBEAC 0
limit ARMGATE 0
limit CORGATE 0
limit ARMDEV 6
limit ARMART 5
limit CORMATNK 3
limit CORDEF 4
limit CORODIN 4
limit CRAILGUN 3
limit ARMCORV 0
limit CORAMECH 3
limit CORGBOAT 0
limit ABRAMS 6
limit T80 5
limit CORGAUSS 3
limit CORMAK 5
limit ARMTHOR 6
limit ARMBLITZ 3
limit CORBT 2
limit CORETTIN 3
limit ARMPORK 3
limit CORHORG 4
limit INTRUDER 0
limit ARMFORTGH 0
limit ARMFORTGV 0
limit CORFGATEEW 0
limit CORFGATENS 0
limit ARMRECCY 2
limit MILAX 3
limit ARMCBOMB 3
limit DEMOLISH 4
limit ARMMOJO 4
limit ARMMSPID 3
limit CORSTALKER 4
limit CORGRUNT 6
