// BANZAI Airbattle Profile

plan easy	
limit ARMANN2 0
limit CORKTHUD 0
limit SKULL 0
limit ARMATK 3
limit CORMISAN 0
limit MARAUDER 0
limit CORHART 0
limit ARMPGH 0
limit ARMPRED 0
limit ARMKONRAD 0
limit CORPIL 0
limit ARMAMPCV 1
limit CORAMPCV 1
limit EMBRYO 0
limit CORFFOX 0
limit ANIKE 0
limit ARMHART 0
limit ARMNMIS 0
limit CORFGEN 2
limit ARMMAGNUM 0
limit CORKRIS 0
limit IONTANK 0
limit MECH 0
limit AAIBRAWL 8
limit AAIFIG 3
limit AAIHAWK 7
limit AAILANCE 0
limit AAIPNIX 5
limit AAITHUND 6
limit CAIAPE 8
limit CAIHURC 6
limit CAISHAD 6
limit CAITITAN 0
limit CAIVAMP 7
limit CAIVENG 3
limit GDIMAMMO 0
limit AAISEAP 4
limit CAISEAP 4
limit AAISFIG 5
limit CAISFIG 5
limit COREAASP 2
limit ARROW 7
limit FIREWOLF 0
limit SAMURAI 5
limit CORSTALK 0
limit CORAASP 2
limit CORTAR 0
limit ARMECHO 0
limit ARMALT 0
limit CORALT 0
limit CDAEMON 0
limit APITBULL 0
limit ARMEMAN 0
limit ARMMEDT 0
limit ARMSPARKLE 0
limit ARMTACHI 0
limit VC109 0
limit TAWF114 0
limit TAWF016 0
limit TOKEN 0
limit PLASMA 2
limit VICTOR 0
limit ARMFBOY 0
