// BANZAI Seabattle Profile	

plan easy	
limit	ARMMART	0
limit	CORMART	0
limit	ARMMANNI	0
limit	CORSENT	1
limit	ARMYORK	1
limit	ARMBULL	0
limit	CORREAP	0
limit	ARMBOA	0
limit	ARMLATNK	0
limit	CORETER	0
limit	CORVRAD	0
limit	ARMJAM	0
limit	ARMSEER	0
limit	TAWF003	0
limit	TAWF103	0
limit	CORVROC	0
limit	ARMMERL	0
limit	ARMSPID	0
limit	abigfatm	0
limit	clb	0
limit Sagittarius 1
limit Area51 1
limit CORMachn 1
limit Cougar 0
limit Splinter 1
limit CANCER 0
limit LION 2
limit ARMSTREM 2
limit AAIAAP 5
limit AAIACK 1
limit AAIACV 1
limit AAIALAB 1
limit AAIAVP 1
limit AAIAP 5
limit AAICA 10
limit AAICK 2
limit AAICV 2
limit AAILAB 1
limit AAIVP 1
limit CAIAAP 5
limit CAIACK 1
limit CAIACV 1
limit CAIALAB 1
limit CAIAP 4
limit CAIAVP 1
limit CAICA 10
limit CAICK 2
limit CAICV 2
limit CAILAB 1
limit CAIVP 1
limit CAIDECOM 4
limit CAIGANT 1
limit AAIMMKR 0
limit CAIMMKR 0
limit AAIMEXX 18
limit AAISOLRX 0
limit CAIMEXX 18
limit CAISOLRX 0
limit AAIDECOM 4
limit WATCHER 1
limit CORFOSS 4
limit ARMTERM 0
limit NAGA 4
limit HYDRA 4
limit CASTLE 1
limit ARMTRKSA 0
limit ARMDSLAYER 5
limit CORFURY 5
limit AIKUS 1
limit BLACKDAWN 4
limit CORMEDT 0
limit CORSNAPT 20
limit CORTNK 0
limit CORART 0
limit CORMONST 8
limit MAMMOTH 4
limit CORTERMITE 0
limit COREKATY 0
limit CETUS 2
limit COREMGK 0
limit CORPLAS 0
limit ARMCRUSH 8
limit ALOUETTE 4
limit CORWLESP 5
limit CORCASAA 4
limit ARMILL 1
limit ARMSHSTP 5
limit ACTUGSAT 1
limit CORDDAAP 5
limit ARMBRIM 0
limit TAWF115 0
limit ARMEMAN 0
limit ASAMURAI 0
limit TAWF113 0
limit SPOOFERC 4
limit HERETIC 5
limit HKCORE 4
limit CORGARD 10
limit COREMECH 0
limit CORCRW 2
limit BEARCAT 5
limit ARMVIND 5
limit TAWF105 0
limit AFATBOY 0
limit ARMAMPBD 20
limit TAWF116 0
limit CORWOLV 0
limit CORGRAV 8
limit CORMAK 0
limit ARMSHLT 0
limit ARMBANTH 0
limit SUPERJUG 0
limit ARMFURY 0
limit CORRAGE 0
limit CORGARP 12
limit CORSC 8
limit ARMPINCER 12
limit TAWF109 5
limit MDBUZZ 1
limit MDVULC 1
limit MJET 5
limit ZULU 4
limit ARUA 5
limit CORSUPP 10
limit ARMPOPSOL 4
limit CORPOPSOL 4
limit DEMOLISH 1
limit CORPERP 1
limit CORPRO 2
limit AAIASER 3
limit CAISPEC 3
limit AAICKFUS 4
limit CAICKFUS 4
limit CORNECRO 1
limit ARMFARK 1
limit AAIJAM 2
limit CAIETER 2
limit COREG2 1
limit COREG4 0
limit ARMAMEX 4
limit CORAMEX 4
limit CORMOSQ 5
limit ARMRAZOR 3
limit CORSCREW 3
limit AHERMES 2
limit ARMMAULER 2
limit ARMTORPMEX 8
limit CORTORPMEX 8
limit BLADE 4
limit CORLNC 1
limit CORPORC 2
limit DICTATOR 2
limit KROGTAAR 1
limit PACKO 2
limit SHIVA 3
limit ARMLIBE 3
limit ARMTACHI 0
limit ARMCLLT 2
limit CORCLLT 2
limit CORRAG 4
limit TERROR 0
limit ARMSPARROW 6
limit S4A3 3
limit AIAREA51 2
limit AICASTLE 2
limit ARMUWFCT 4
limit CORUWFCT 4
limit ARMAWIND 8
limit CORAWIND 8
limit COMMANDO 0
limit ARMANN2 0
limit CORKTHUD 0
limit SKULL 0
limit ARMATK 2
limit CORMISAN 0
limit MARAUDER 0
limit CORHART 0
limit ARMPGH 0
limit ARMPRED 0
limit ARMKONRAD 0
limit CORPIL 0
limit ARMAMPCV 1
limit CORAMPCV 1
limit EMBRYO 0
limit CORFFOX 0
limit ANIKE 0
limit ARMHART 0
limit ARMNMIS 0
limit CORFGEN 2
limit ARMMAGNUM 0
limit CORKRIS 0
limit IONTANK 0
limit MECH 0
limit AAIBRAWL 4
limit AAIFIG 4
limit AAIHAWK 4
limit AAILANCE 6
limit AAIPNIX 4
limit AAITHUND 4
limit CAIAPE 4
limit CAIHURC 4
limit CAISHAD 4
limit CAITITAN 6
limit CAIVAMP 4
limit CAIVENG 4
limit GDIMAMMO 0
limit AAISEAP 6
limit CAISEAP 6
limit AAISFIG 6
limit CAISFIG 6
limit ARROW 5
limit FIREWOLF 0
limit SAMURAI 5
limit CORSTALK 0
limit ADVMOHO 4
limit ADVMOHOC 4
limit ARMUWF 4
limit CORUWF 4
limit ARMECHO 12
limit CORTAR 12
limit ARMALT 6
limit CORALT 6
limit CORAASP 1
limit VC109 0
limit TAWF114 0
limit CDAEMON 0
limit APITBULL 0
limit ARMEMAN 0
limit ARMMEDT 0
limit ARMSPARKLE 0
limit ARMTACHI 0
limit TAWF016 0
limit TOKEN 0
limit ARMAGAM 0
limit ARMOBL 4
limit ARMPIKE 4
limit ARMHJAM 4
limit ARMYAMA 3
limit VICTOR 0
limit ARMFBOY 0
limit CORSCORP 0
limit ARMSS 0
limit CORSS 0
limit CORBUILD 0
limit CORDEV1 0
limit CORTRUCK 0
limit ARMDEV1 0
limit ARMBEAC 0
limit CORBEAC 0
limit ARMGATE 0
limit CORGATE 0
limit ARMDEV 0
limit ARMART 0
limit CORMATNK 0
limit CORDEF 0
limit CORODIN 0
limit CRAILGUN 0
limit ARMCORV 0
limit CORAMECH 0
limit CORGBOAT 8
limit ABRAMS 0
limit T80 0
limit CORGAUSS 
limit CORMAK 0
limit ARMTHOR 0
limit ARMBLITZ 0
limit CORGEM 0
limit ARMCORV 10
limit CORBT 0
limit CORETTIN 4
limit ARMPORK 0
limit CORHORG 0
limit INTRUDER 0
limit ARMFORTGH 0
limit ARMFORTGV 0
limit CORFGATEEW 0
limit CORFGATENS 0
limit ARMRECCY 0
limit MILAX 0
limit ARMCBOMB 4
limit DEMOLISH 0
limit ARMMOJO 0
limit ARMMSPID 0
limit CORSTALKER 0
limit CORGRUNT 0
