// BANZAI Defenceless Profile - Who needs defences anyway??

plan easy	
limit CORTERMITE 4
limit COREKATY 5
limit CETUS 4
limit COREMGK 5
limit CORPLAS 0
limit ARMCRUSH 0
limit ALOUETTE 10
limit CORWLESP 0
limit CORCASAA 8
limit ARMILL 4
limit ARMSHSTP 0
limit ACTUGSAT 1
limit CORDDAP 7
limit ARMBRIM 15
limit TAWF115 8
limit EMAN 8
limit ASAMURAI 8
limit AIKUS 7
limit TAWF113 8
limit SPOOFERC 4
limit HERETIC 8
limit HKCORE 7
limit CORGARD 5
limit COREMECH 7
limit CORCRW 5
limit BEARCAT 10
limit ARMVIND 10
limit ARMROGUE 8
limit TAWF105 0
limit AFATBOY 6
limit ARMAMPBD 4
limit TAWF116 6
limit CORWOLV 6
limit CORGRAV 4
limit CORMAK 4
limit ARMSHLT 4
limit ARMBANTH 8
limit SUPERJUG 4
limit ARMFURY 6
limit CORRAGE 6
limit CORGARP 8
limit CORSC 7
limit ARMINCER 8
limit TAWF109 0
limit MDVULC 0
limit MDBUZZ 0
limit MJET 5
limit ZULU 0
limit ARUA 0
limit CORSUPP 0
limit ARMFARK 3
limit CORNECRO 3
limit ARMPOPSOL 5
limit CORPOPSOL 5
limit DEMOLISH 5
limit CORPERP 2
limit CORPRO 4
limit AAIASER 5
limit CAISPEC 5
limit AAICKFUS 3
limit CAICKFUS 3
limit AAIJAM 6
limit CAIETER 6
limit COREG2 6
limit COREG4 5
limit ARMAMEX 4
limit CORAMEX 4
limit CORMOSQ 7
limit ARMRAZOR 3
limit CORSCREW 3
limit AHERMES 0
limit ARMMAULER 0
limit ARMTORPMEX 0
limit CORTORPMEX 0
limit BLADE 3
limit CORLNC 2
limit CORPORC 3
limit DICTATOR 0
limit KROGTAAR 2
limit PACKO 0
limit SHIVA 2
limit ARMLIBE 2
limit ARMTACHI 4
limit ARMCLLT 0
limit CORCLLT 0
limit CORRAG 3
limit TERROR 4
limit ARMSPARROW 6
limit S4A3 3 
limit AIAREA51 4
limit AICASTLE 4
limit ARMAWIND 6
limit CORAWIND 6
limit COMMANDO 4
limit ARMANN2 0
limit CORKTHUD 3
limit SKULL 10
limit ARMATK 3
limit CORMISAN 2
limit MARAUDER 3
limit CORHART 3
limit ARMPGH 2
limit ARMPRED 2
limit ARMKONRAD 4
limit CORPIL 4
limit ARMAMPCV 1
limit CORAMPCV 1
limit EMBRYO 1
limit CORFFOX 4
limit ANIKE 3
limit ARMHART 3
limit ARMNMIS 2
limit CORFGEN 3
limit ARMMAGNUM 2
limit CORKRIS 2
limit IONTANK 2
limit MECH 3
limit AAIBRAWL 5
limit AAIFIG 3
limit AAIHAWK 4
limit AAILANCE 0
limit AAIPNIX 5
limit AAITHUND 3
limit CAIAPE 5
limit CAIHURC 5
limit CAISHAD 3
limit CAITITAN 0
limit CAIVAMP 4
limit CAIVENG 2
limit GDIMAMMO 3
limit AAISEAP 3
limit CAISEAP 3
limit AAISFIG 2
limit CAISFIG 2
limit COREAASP 2
limit ARROW 6
limit FIREWOLF 3
limit SAMURAI 4
limit CORSTALK 4
limit ADVMOHO 5
limit ADVMOHOC 5
limit CORAASP 2
limit CORTAR 1
limit ARMECHO 1
limit ARMALT 3
limit CORALT 3
limit CDAEMON 4
limit APITBULL 6
limit ARMEMAN 3
limit ARMMEDT 5
limit ARMSPARKLE 8
limit ARMTACHI 6
limit VC109 5
limit TAWF114 4
limit CORSCORP 0
limit ARMSS 0
limit CORSS 0
limit CORBUILD 0
limit CORDEV1 0
limit CORTRUCK 0
limit ARMDEV1 0
limit ARMBEAC 0
limit CORBEAC 0
limit ARMGATE 0
limit CORGATE 0
limit ARMDEV 0
limit ARMART 5
limit CORMATNK 3
limit CORDEF 0
limit CORODIN 4
limit CRAILGUN 3
limit ARMCORV 0
limit CORAMECH 3
limit CORGBOAT 0
limit ABRAMS 6
limit T80 5
limit CORGAUSS 3
limit CORMAK 5
limit ARMTHOR 6
limit ARMBLITZ 3
limit CORBT 2
limit CORETTIN 4
limit ARMPORK 3
limit CORHORG 4
limit INTRUDER 0
limit ARMFORTGH 0
limit ARMFORTGV 0
limit CORFGATEEW 0
limit CORFGATENS 0
limit ARMRECCY 2
limit MILAX 3
limit ARMCBOMB 3
limit DEMOLISH 4
limit ARMMOJO 4
limit ARMMSPID 3
limit CORSTALKER 4
limit CORGRUNT 6
