// BANZAI Hover Profile	

plan easy	
limit ARMPOPSOL 4
limit CORPOPSOL 4
limit DEMOLISH 2
limit CORPERP 1
limit CORPRO 1
limit AAIASER 2
limit CAISPEC 2
limit AAICKFUS 4
limit CAICKFUS 4
limit AAIJAM 2
limit CAIETER 2
limit COREG2 2
limit COREG4 2
limit ARMAMEX 4
limit CORAMEX 4
limit CORMOSQ 6
limit ARMRAZOR 4
limit CORSCREW 4
limit AHERMES 3
limit ARMMAULER 2
limit ARMTORPMEX 2
limit CORTORPMEX 2
limit BLADE 5
limit CORLNC 2
limit CORPORC 2
limit DICTATOR 1
limit KROGTAAR 1
limit PACKO 3
limit SHIVA 5
limit ARMLIBE 3
limit ARMTACHI 3
limit ARMCLLT 2
limit CORCLLT 2
limit CORRAG 4
limit TERROR 3
limit ARMSPARROW 6
limit S4A3 4
limit AIAREA51 1
limit AICASTLE 1
limit ARMAWIND 6
limit CORAWIND 6
limit COMMANDO 1
limit ARMANN2 1
limit CORKTHUD 2
limit SKULL 8
limit ARMATK 3
limit CORMISAN 1
limit MARAUDER 1
limit CORHART 2
limit ARMPGH 2
limit ARMPRED 2
limit ARMKONRAD 3
limit CORPIL 3
limit ARMAMPCV 1
limit CORAMPCV 1
limit EMBRYO 1
limit CORFFOX 1
limit ANIKE 1
limit ARMHART 1
limit ARMNMIS 1
limit CORFGEN 2
limit ARMMAGNUM 2
limit CORKRIS 2
limit IONTANK 1
limit MECH 1
limit AAIBRAWL 6
limit AAIFIG 5
limit AAIHAWK 6
limit AAILANCE 0
limit AAIPNIX 5
limit AAITHUND 8
limit CAIAPE 6
limit CAIHURC 5
limit CAISHAD 8
limit CAITITAN 0
limit CAIVAMP 4
limit CAIVENG 5
limit GDIMAMMO 0
limit AAISEAP 4
limit CAISEAP 4
limit AAISFIG 4
limit CAISFIG 4
limit COREAASP 1
limit ARROW 6
limit FIREWOLF 2
limit SAMURAI 5
limit CORSTALK 4
limit ADVMOHO 5
limit ADVMOHOC 5
limit CORAASP 1
limit CORTAR 3
limit ARMECHO 3
limit ARMALT 3
limit CORALT 3
limit CDAEMON 2
limit APITBULL 4
limit ARMEMAN 2
limit ARMMEDT 4
limit ARMSPARKLE 5
limit ARMTACHI 3
limit VC109 1
limit TAWF114 2
limit ARMHJAM 3
limit CORROMN 3
limit PLASMA 4
limit CORSCORP 0
limit ARMSS 0
limit CORSS 0
limit CORBUILD 0
limit CORDEV1 0
limit CORTRUCK 0
limit ARMDEV1 0
limit ARMBEAC 0
limit CORBEAC 0
limit ARMGATE 0
limit CORGATE 0
limit ARMDEV 5
limit ARMART 0
limit CORMATNK 0
limit CORDEF 2
limit CORODIN 0
limit CRAILGUN 0
limit ARMCORV 0
limit CORAMECH 0
limit CORGBOAT 0
limit ABRAMS 0
limit T80 0
limit CORGAUSS 5
limit CORMAK 0
limit ARMTHOR 0
limit ARMBLITZ 0
